budget,homepage,id,original_language,release_date,revenue,runtime,title,genre
4357373,,227700,en,2013-10-13,1200000,99,Mindscape,Horror
500000,http://www.theasylum.cc/product.php?id=203,114574,en,2012-06-26,500000,87,Bikini Spring Break,Comedy
50000000,http://www.22jumpstreetmovie.com,187017,en,2014-06-05,188441614,112,22 Jump Street,Action
6000000,,244088,it,2014-01-09,5809330,111,Human Capital,Adventure
55000000,,156022,en,2014-09-24,192330738,132,The Equalizer,Comedy
145000000,http://www.howtotrainyourdragon.com/,82702,en,2014-06-12,609123048,102,How to Train Your Dragon 2,Drama
18000000,,194662,en,2014-08-27,103215094,119,Birdman,Comedy
4141459,http://diaphana.fr/film/17-filles,87368,fr,2011-06-13,201607,87,17 Girls,Action
4000000,,85350,en,2014-06-05,44349000,164,Boyhood,Drama
24000000,,184098,en,2014-06-20,70181428,105,Think Like a Man Too,Comedy
40000000,,209451,en,2014-06-05,67347013,134,Jersey Boys,Documentary
210000000,http://www.transformersmovie.com,91314,en,2014-06-25,1091405097,165,Transformers: Age of Extinction,Action
50000000,http://movies.disney.com/planes-fire-and-rescue,218836,en,2014-07-17,151165787,83,Planes: Fire & Rescue,Thriller
5900000,http://www.mrsbrownsboysmovie.co.uk/,262340,en,2014-06-27,23000000,94,Mrs. Brown's Boys D'Movie,Comedy
20000000,,226486,en,2014-07-02,100525432,97,Tammy,Thriller
2000000,http://thebabadook.com/,242224,en,2014-05-22,6676471,93,The Babadook,Adventure
2200000,http://www.magpictures.com/whitegod/,267999,hu,2014-06-12,282358,121,White God,Adventure
3300000,http://sonyclassics.com/whiplash/,244786,en,2014-10-10,13092000,105,Whiplash,Horror
61000000,http://www.gonegirlmovie.com/,210577,en,2014-10-01,369330363,145,Gone Girl,Sci-Fi
170000000,http://www.dawnofapes.com/,119450,en,2014-06-26,710644566,130,Dawn of the Planet of the Apes,Comedy
2900000,http://noonelivesthemovie.com/,123109,en,2013-03-09,74918,86,No One Lives,Action
18000000,,253235,en,2014-07-20,25312387,94,And So It Goes,Adventure
40000000,,225886,en,2014-07-17,126069509,97,Sex Tape,Thriller
9000000,,238636,en,2014-07-17,108782847,104,The Purge: Anarchy,Sci-Fi
170000000,http://marvel.com/guardians,118340,en,2014-07-30,773328629,121,Guardians of the Galaxy,Comedy
4000000,https://www.facebook.com/thesignalfilm,242095,en,2014-03-15,600896,95,The Signal,Horror
90000000,http://theexpendables3film.com/,138103,en,2014-08-04,206172544,127,The Expendables 3,Action
100000000,,184315,en,2014-07-23,243400000,99,Hercules,Adventure
15000000,,157849,en,2014-07-25,31554855,121,A Most Wanted Man,Adventure
5500000,,231576,en,2014-01-18,5483299,120,Wish I Was Here,Comedy
13000000,,238603,en,2014-06-14,45300000,89,Earth to Echo,Thriller
45000000,http://stepupmovie.com/,243683,en,2014-07-16,86165646,112,Step Up All In,Comedy
2400000,http://a24films.com/films/life-after-beth/,244566,en,2014-08-15,88273,90,Life After Beth,Sci-Fi
12250000,,157845,en,2014-05-18,2295423,103,The Rover,Action
16800000,,229297,en,2014-07-25,51029361,97,Magic in the Moonlight,Documentary
22000000,,228194,en,2014-08-06,88880821,122,The Hundred-Foot Journey,Documentary
176000003,http://www.jupiterascending.com,76757,en,2015-02-04,183987723,124,Jupiter Ascending,Sci-Fi
125000000,http://www.teenagemutantninjaturtlesmovie.com,98566,en,2014-08-07,477200000,101,Teenage Mutant Ninja Turtles,Drama
25000000,http://thegiverfilm.com/,227156,en,2014-08-11,66980456,94,The Giver,Documentary
17000000,,193893,en,2014-08-13,136621271,104,Let's Be Cops,Action
4000000,,211067,en,2013-09-02,9221,99,The Sacrament,Sci-Fi
15,,212769,en,2013-08-07,122,110,Make Your Move,Drama
65000000,http://sincity-2.com/,189,en,2014-08-20,39407616,102,Sin City: A Dame to Kill For,Sci-Fi
11000000,,249164,en,2014-08-21,78874843,106,If I Stay,Documentary
7000000,,221902,fr,2014-05-21,6860853,95,"Two Days, One Night",Drama
6500000,,282813,en,2014-12-04,13865435,89,The Pyramid,Adventure
12000000,,209189,en,2013-09-14,265452,94,Life of Crime,Action
5000000,http://www.asabovesobelowmovie.com/,256274,en,2014-08-14,40100000,93,"As Above, So Below",Action
5000000,,241848,en,2014-09-17,2367161,99,The Guest,Comedy
22000000,,204922,en,2014-09-03,15447154,92,Before I Go to Sleep,Horror
5000000,http://www.atlasshruggedmovie.com/,199933,en,2014-09-12,846704,99,Atlas Shrugged Part III: Who is John Galt?,Comedy
50000000,,216282,en,2014-08-06,160602194,89,Into the Storm,Sci-Fi
28000000,,192145,en,2013-09-09,1749201,137,Third Person,Documentary
1000000,,254191,en,2014-09-12,9318,87,Honeymoon,Documentary
12600000,,154400,en,2014-09-12,19054534,106,The Drop,Adventure
34000000,http://themazerunnermovie.com/,198663,en,2014-09-10,348319861,113,The Maze Runner,Drama
13200000,http://www.sonypictures.com/movies/nogooddeed/,136835,en,2014-09-10,53830415,83,No Good Deed,Action
1000000,http://www.ifcfilms.com/films/camp-x-ray,244506,en,2014-10-17,59744,117,Camp X-Ray,Action
28000000,,169917,en,2014-09-18,53181600,113,A Walk Among the Tombstones,Horror
5000000,,282296,en,2014-09-09,7527232,107,My Old Lady,Adventure
5000000,,111479,en,2013-10-11,40400,101,CBGB,Adventure
16000000,,264656,en,2014-05-18,3442853,122,The Homesman,Comedy
15000000,http://thenovemberman.com/,254904,en,2014-08-27,32556119,108,The November Man,Horror
60000000,,170687,en,2014-09-10,108255770,97,The Boxtrolls,Sci-Fi
49300000,http://www.kaguyahime-monogatari.jp/,149871,ja,2013-11-23,24186232,137,The Tale of the Princess Kaguya,Thriller
19800000,,239678,en,2014-09-10,41296320,103,This Is Where I Leave You,Action
58800000,http://www.americansnipermovie.com,190859,en,2014-12-11,542307423,133,American Sniper,Documentary
2800000,,246403,en,2014-09-19,1826705,102,Tusk,Thriller
6500000,http://annabellemovie.com/,250546,en,2014-10-02,255273813,99,Annabelle,Thriller
70000000,,49017,en,2014-10-01,215529201,92,Dracula Untold,Documentary
18000000,,241254,en,2014-08-22,266586800,93,The Prince,Drama
25000000,,227707,en,2013-12-05,6399,99,The Adventurer: The Curse of the Midas Box,Sci-Fi
5500000,,206487,en,2014-08-28,3000000,97,Predestination,Adventure
26000000,,239571,en,2014-10-16,35926213,117,The Best of Me,Action
20000000,http://www.johnwickthemovie.com/,245891,en,2014-10-22,88761661,101,John Wick,Horror
50000000,http://thejudgemovie.com/,205587,en,2014-10-08,83719388,141,The Judge,Documentary
68000000,,228150,en,2014-10-15,211817906,135,Fury,Thriller
10500000,,266285,da,2014-05-22,42070000,100,The Salvation,Drama
13000000,http://stvincent-movie.com/,239563,en,2014-10-09,54837234,102,St. Vincent,Sci-Fi
28000000,http://movies.disney.com/alexander-and-the-terrible-horrible-no-good-very-bad-day/,218778,en,2014-10-08,100654149,81,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Drama
16000000,http://www.leftbehindmovie.com/,218043,en,2014-10-03,19682924,110,Left Behind,Action
5000000,,242512,en,2014-10-24,103590271,89,Ouija,Documentary
8500000,http://nightcrawlerfilm.com/,242582,en,2014-10-23,38697217,117,Nightcrawler,Horror
9000000,,36523,en,1988-10-01,1964253,82,Felix The Cat: The Movie,Sci-Fi
165000000,http://movies.disney.com/big-hero-6,177572,en,2014-10-24,652105443,102,Big Hero 6,Documentary
4000000,,236735,es,2014-09-25,5169755,105,Marshland,Documentary
50000000,http://www.bookoflifemovie.com/,228326,en,2014-10-01,97437106,95,The Book of Life,Drama
15000000,http://exmachina-movie.com/,264660,en,2015-01-21,36869414,108,Ex Machina,Documentary
10000000,http://kungfudunk.scholarfilms.com.tw/,17108,en,2008-02-07,22896728,100,Kung Fu Dunk,Documentary
3600000,,103686,de,2012-04-27,24267,120,Paradise: Love,Thriller
24000000,,87492,en,2014-05-19,12096300,134,Foxcatcher,Drama
8000000,http://www.wolfcreek2.com.au/#sthash.QKVjnVr1.dpbs,199534,en,2013-08-30,9630444,106,Wolf Creek 2,Horror
80000000,http://www.walkingwithdinosaurs.com/movie/,77951,en,2013-12-18,126546518,87,Walking With Dinosaurs,Horror
22361,http://www.zombadings.com/index/,96239,en,2011-08-31,721651,96,Remington and the Curse of the Zombadings,Drama
30000000,http://www.StalingradMovie.net,203793,ru,2013-10-09,68129518,131,Stalingrad,Drama
14000000,http://theimitationgamemovie.com/,205596,en,2014-11-14,233555708,113,The Imitation Game,Comedy
20000000,http://inherentvicemovie.com/,171274,en,2014-12-25,11110975,148,Inherent Vice,Adventure
125000000,http://www.thehungergames.movie/,131631,en,2014-11-18,752100229,123,The Hunger Games: Mockingjay - Part 1,Action
140000000,http://www.exodusgodsandkings.com/,147441,en,2014-12-03,268031828,150,Exodus: Gods and Kings,Sci-Fi
40000000,,100042,en,2014-11-12,169837010,110,Dumb and Dumber To,Thriller
5000000,,80920,en,2014-02-28,1189612,90,Repentance,Horror
15000000,http://www.focusfeatures.com/the_theory_of_everything,266856,en,2014-11-26,123726688,123,The Theory of Everything,Drama
560000,http://www.moscow-belgium.com/index.php,13646,nl,2008-01-30,1500000,102,"Moscow, Belgium",Horror
36000000,http://www.seewinter.com/,227735,en,2014-09-12,52424533,107,Dolphin Tale 2,Horror
15000000,,232679,en,2014-08-22,30127963,115,When the Game Stands Tall,Comedy
1300000,,192558,hi,2013-04-25,16000000,132,Aashiqui 2,Documentary
6500000,,140818,no,2013-11-11,3721345,120,Ragnarok,Sci-Fi
20000000,http://www.4digitalmedia.com/20cb/index.html,36683,ja,2008-08-19,31244858,142,20th Century Boys - Chapter 1: Beginning of the End,Horror
7000000,http://beyondthelightsmovie.tumblr.com/,241771,en,2014-09-10,14618727,116,Beyond the Lights,Drama
100000000,http://www.intheheartoftheseamovie.com/,205775,en,2015-11-20,93820758,122,In the Heart of the Sea,Comedy
150000000,http://www.jurassicworld.com/,135397,en,2015-06-09,1513528810,124,Jurassic World,Drama
800000,,43212,ko,2010-05-20,4214668,100,My Dear Desperado,Action
42000000,,227159,en,2014-11-26,107670357,108,Horrible Bosses 2,Adventure
79000,,219343,kn,2013-10-19,170000,136,Lucia,Thriller
132000000,,270946,en,2014-11-22,373552094,92,Penguins of Madagascar,Thriller
9000000,,253331,en,2014-09-06,21571189,121,Black or White,Sci-Fi
22500000,http://www.thewaterdiviner.com/,256917,en,2014-12-25,15520023,112,The Water Diviner,Comedy
5000000,,284293,en,2014-12-05,43884652,99,Still Alice,Horror
55000000,http://www.paddington.com/,116149,en,2014-11-27,259207227,95,Paddington,Thriller
61000000,http://mazerunnermovies.com,294254,en,2015-09-09,311256926,132,Maze Runner: The Scorch Trials,Thriller
6600000,,246860,en,2014-08-20,1851517,124,Clouds of Sils Maria,Thriller
7000000,,110402,ru,2013-02-27,1310673,170,Hard to Be a God,Drama
5000000,,245916,en,2014-10-09,2450846,112,Kill the Messenger,Sci-Fi
4000000,,214086,en,2013-10-25,350006,92,The Face of Love,Action
250000000,http://www.thehobbit.com/,122917,en,2014-12-10,956019788,144,The Hobbit: The Battle of the Five Armies,Documentary
20000000,,273895,en,2014-12-25,66787908,127,Selma,Comedy
65000000,http://www.unbrokenfilm.com/,227306,en,2014-12-25,163442937,137,Unbroken,Drama
400000,,15603,en,2003-04-10,7888102,96,Fat Pizza,Drama
20000000,http://www.triggerfish.co.za/khumba/,172391,en,2013-07-18,27187375,85,Khumba,Sci-Fi
1000000,http://films.vice.com/a-girl-walks-home/,252171,en,2014-01-19,395000,99,A Girl Walks Home Alone at Night,Adventure
4900000,,265177,en,2014-05-22,3494070,138,Mommy,Comedy
20000000,http://amostviolentyear.com/,241239,en,2014-12-30,12007070,125,A Most Violent Year,Drama
15000000,http://howwilditwas.com/,228970,en,2014-12-05,52501541,115,Wild,Thriller
10000000,,87093,en,2014-12-24,28883511,105,Big Eyes,Drama
50000000,http://movies.disney.com/into-the-woods/,224141,en,2014-12-25,212902372,125,Into the Woods,Action
44000000,,228967,en,2014-12-25,12342632,112,The Interview,Documentary
81000000,http://www.kingsmanmovie.com/,207703,en,2015-01-29,414351546,130,Kingsman: The Secret Service,Action
127000000,,181533,en,2014-12-17,349424282,97,Night at the Museum: Secret of the Tomb,Comedy
25000000,http://www.imdb.com/title/tt1647476/,51017,en,2011-04-22,53213633,106,Madea's Big Happy Family,Documentary
95000000,http://www.seventhsonmovie.com/,68737,en,2014-12-12,114178613,102,Seventh Son,Documentary
2500000,,64264,ru,2007-08-23,4684165,118,Gloss,Adventure
14000000,,15888,en,2007-08-24,9216,94,Fishtales,Drama
65000000,,196867,en,2014-12-19,133821816,119,Annie,Drama
13000000,,297222,hi,2014-12-18,120000000,153,PK,Horror
65000000,http://www.thresholdanimationstudios.com/video.php?id=foodfight,116977,en,2012-06-15,73706,87,Foodfight!,Horror
750000,http://aashirvadcinemas.com/view_details.php?movie=1240,244049,ml,2013-12-19,12000000,160,Drishyam,Comedy
49000000,http://www.chappie-movie.com,198184,en,2015-03-04,104399548,120,Chappie,Drama
7500000,,232175,en,2013-10-17,1359910,101,Gimme Shelter,Horror
48000000,http://www.taken3movie.com/,260346,en,2014-12-16,325771424,109,Taken 3,Documentary
70000000,http://www.legendary.com/film/blackhat/,201088,en,2015-01-13,17752940,133,Blackhat,Adventure
155000000,http://www.terminatormovie.com/,87101,en,2015-06-23,440603537,126,Terminator Genisys,Horror
1000000,,288158,en,2014-12-30,26501323,90,The Woman in Black 2: Angel of Death,Action
26000000,,208763,ru,2014-01-30,34592118,127,Forbidden Kingdom,Comedy
13000000,http://www.justinbieberneversaynever.com/,54518,en,2011-02-11,98441954,105,Justin Bieber: Never Say Never,Comedy
10,,78383,en,2013-09-28,10000000,99,Nurse 3-D,Horror
10500000,,121734,es,2012-08-31,23000000,90,"Tad, the Lost Explorer",Sci-Fi
3000000,,209901,en,2013-09-26,1675381,100,Nothing Left to Fear,Drama
2000000,,270303,en,2015-02-04,14674076,100,It Follows,Action
9000000,,16191,en,1991-11-21,26055,94,Highway to Hell,Sci-Fi
9000000,http://berlin2013.interest.me,160704,ko,2013-01-30,48965210,120,The Berlin File,Action
600000,,31179,en,1979-07-13,809000,109,Tim,Drama
5000000,,29996,en,1959-12-25,12200000,139,Solomon and Sheba,Drama
500000,http://www.peterandvandy.com/,34128,en,2009-01-01,11276,78,Peter and Vandy,Documentary
7000000,http://www.kandagarfilm.ru/,34586,en,2010-02-04,15172408,103,Kandahar,Documentary
9272437,,254869,es,2014-10-03,11672363,105,Torrente 5: Operación Eurovegas,Adventure
150000000,http://www.madmaxmovie.com/,76341,en,2015-05-13,378858340,120,Mad Max: Fury Road,Horror
10000000,,280092,en,2015-06-04,104303851,97,Insidious: Chapter 3,Horror
245000000,http://www.starwars.com/films/star-wars-episode-vii,140607,en,2015-12-15,2068223624,136,Star Wars: The Force Awakens,Thriller
100000000,http://www.benhurmovie.com/,271969,en,2016-08-17,94061311,125,Ben-Hur,Documentary
160000000,http://www.warcraft-themovie.com/,68735,en,2016-05-25,433677183,123,Warcraft,Thriller
280000000,http://marvel.com/movies/movie/193/avengers_age_of_ultron,99861,en,2015-04-22,1405403694,141,Avengers: Age of Ultron,Adventure
230000000,http://pirates.disney.com/pirates-of-the-caribbean-dead-men-tell-no-tales,166426,en,2017-05-23,794191988,129,Pirates of the Caribbean: Dead Men Tell No Tales,Comedy
130000000,http://marvel.com/movies/movie/180/ant-man,102899,en,2015-07-14,519311965,117,Ant-Man,Thriller
120000000,http://www.fantasticfourmovie.com/,166424,en,2015-08-05,167977596,100,Fantastic Four,Documentary
58000000,http://www.foxmovies.com/movies/deadpool,293660,en,2016-02-09,783112979,108,Deadpool,Horror
200000000,http://marvel.com/movies/movie/221/guardians_of_the_galaxy_vol_2,283995,en,2017-04-19,863416141,137,Guardians of the Galaxy Vol. 2,Drama
250000000,http://marvel.com/captainamericapremiere,271110,en,2016-04-27,1153304495,147,Captain America: Civil War,Horror
165000000,http://marvel.com/doctorstrange,284052,en,2016-10-25,677718395,115,Doctor Strange,Sci-Fi
178000000,http://www.foxmovies.com/movies/x-men-apocalypse,246655,en,2016-05-18,543934787,144,X-Men: Apocalypse,Documentary
1000000,,68351,en,1993-05-28,2691899,124,Sankofa,Thriller
27563396,,85870,fr,2012-03-14,29193330,148,My Way,Drama
750000,,19183,en,2005-07-04,4000000,98,The Derby Stallion,Sci-Fi
7000000,http://cakemovie.net/,284276,en,2014-09-07,2360281,102,Cake,Comedy
7000000,,164372,ru,2012-10-11,12400000,76,The Snow Queen,Action
4000000,,67220,en,1969-04-30,1750000,106,Hard Contract,Horror
25000000,http://www.thegamblermovie.com/,284536,en,2014-12-25,39171130,111,The Gambler,Adventure
1500000,,28284,en,1961-05-04,4200000,138,Parrish,Adventure
60000000,http://mortdecaithemovie.com/,210860,en,2015-01-21,30418560,106,Mortdecai,Comedy
40000000,https://www.facebook.com/fiftyshadesofgreymovie,216015,en,2015-02-11,571006128,125,Fifty Shades of Grey,Drama
8500000,http://www.duffmovie.com/,272693,en,2015-02-20,43528634,100,The DUFF,Action
10,http://hrosss.is/the-film/,217708,is,2013-08-30,11,85,Of Horses and Men,Sci-Fi
12000000,http://www.projectalmanac.com/,227719,en,2015-01-29,32248241,106,Project Almanac,Comedy
11000000,http://www.foxsearchlight.com/brooklyn/,167073,en,2015-10-20,62076141,111,Brooklyn,Sci-Fi
8000000,,232572,en,2015-09-02,35991087,104,A Walk in the Woods,Horror
8000000,,283235,en,2014-10-09,1411927,112,99 Homes,Thriller
8000000,,251321,en,2014-02-12,53086,112,Aloft,Drama
3500000,http://sonyclassics.com/thebronze/,308453,en,2016-01-22,615816,108,The Bronze,Thriller
447524,,308638,en,2015-05-08,771317,101,The D Train,Comedy
2000000,,250124,en,2015-08-07,1477002,98,The Diary of a Teenage Girl,Drama
700000,http://www.youaredope.com/,308639,en,2015-06-19,17986781,103,Dope,Adventure
5500000,,230266,en,2014-09-07,5000000,120,Miss Julie,Horror
14000000,,72784,en,2014-10-14,10076790,108,The Loft,Horror
2000000,,167810,en,2015-04-08,45431,95,Lost River,Thriller
1000000,,27873,en,1982-01-01,3000000,91,Battletruck,Adventure
1816720,,320316,it,2015-01-29,4541800,90,Italiano medio,Adventure
44000000,http://thehatefuleight.com/,273248,en,2015-12-25,155760117,167,The Hateful Eight,Comedy
12000000,,286565,en,2015-06-18,85512300,109,Paper Towns,Action
23000000,,252838,en,2015-01-16,79799880,101,The Wedding Ringer,Sci-Fi
4000000,http://www.theboynextdoorfilm.com/,241251,en,2015-01-23,52425855,91,The Boy Next Door,Adventure
55000000,http://www.crimsonpeakmovie.com/,201085,en,2015-10-13,74679822,119,Crimson Peak,Comedy
14000000,,243938,en,2015-02-20,12314651,93,Hot Tub Time Machine 2,Comedy
50100000,http://focusmovie.com/,256591,en,2015-02-25,153962963,105,Focus,Sci-Fi
74000000,http://www.spongebobmovie.com/,228165,en,2015-02-05,311594032,93,The SpongeBob Movie: Sponge Out of Water,Adventure
